family,seed,episode,N,scorer,return,mode,mean_action,train_loss
controlled,31,14,8,random,3.5693076383505717,free,0.5709031498732207,
controlled,31,14,8,oracle,5.421721065637018,free,0.9479378355377971,
controlled,31,14,64,raw_value,5.550743572882611,free,0.9761675810115771,
controlled,31,14,64,combined_repair,2.140829324048582,free,0.24033531212119114,
controlled,31,14,64,random,3.6610195805986496,free,0.5573469617044086,
controlled,31,14,64,oracle,5.550743572882611,free,0.9761675810115771,
controlled,31,15,1,raw_value,3.7221908209419614,free,0.5678919010636533,
controlled,31,15,1,combined_repair,3.7221908209419614,free,0.5678919010636533,
controlled,31,15,1,random,3.7221908209419614,free,0.5678919010636533,
controlled,31,15,1,oracle,3.7221908209419614,free,0.5678919010636533,
controlled,31,15,8,raw_value,5.2260086197405435,free,0.9034846299906562,
controlled,31,15,8,combined_repair,1.1354252756274807,free,0.0377864683615224,
controlled,31,15,8,random,3.128691626371788,free,0.45109255970562917,
controlled,31,15,8,oracle,5.2260086197405435,free,0.9034846299906562,
controlled,31,15,64,raw_value,5.645737742345794,free,0.998935008426065,
controlled,31,15,64,combined_repair,1.1440362567027922,free,0.0402401389187467,
controlled,31,15,64,random,3.3177658017730542,free,0.5013399415645207,
controlled,31,15,64,oracle,5.645737742345794,free,0.998935008426065,
controlled,31,16,1,raw_value,-2.3339951887089425,slip,0.5125887832616858,
controlled,31,16,1,combined_repair,-2.3339951887089425,slip,0.5125887832616858,
controlled,31,16,1,random,-2.3339951887089425,slip,0.5125887832616858,
controlled,31,16,1,oracle,-2.3339951887089425,slip,0.5125887832616858,
controlled,31,16,8,raw_value,-5.129883273217691,slip,0.9003371570187653,
controlled,31,16,8,combined_repair,-0.05270164101431023,slip,0.1396547157406551,
controlled,31,16,8,random,-2.876228767981873,slip,0.5926776926493609,
controlled,31,16,8,oracle,-0.05270164101431023,slip,0.1396547157406551,
controlled,31,16,64,raw_value,-5.755624441559812,slip,0.9829576781491619,
controlled,31,16,64,combined_repair,0.5740554860387586,slip,0.03428905338713876,
controlled,31,16,64,random,-1.8431170569220745,slip,0.4271672532509216,
controlled,31,16,64,oracle,0.5740554860387586,slip,0.03428905338713876,
controlled,31,17,1,raw_value,-2.112523405298472,heavy,0.5913289080677464,
controlled,31,17,1,combined_repair,-2.112523405298472,heavy,0.5913289080677464,
controlled,31,17,1,random,-2.112523405298472,heavy,0.5913289080677464,
controlled,31,17,1,oracle,-2.112523405298472,heavy,0.5913289080677464,
controlled,31,17,8,raw_value,-3.6077910923308822,heavy,0.8379266890519921,
controlled,31,17,8,combined_repair,0.16821744958499565,heavy,0.17523965291007534,
controlled,31,17,8,random,-0.7772248496567677,heavy,0.35345179518605335,
controlled,31,17,8,oracle,0.2872653515008662,heavy,0.14840819703079675,
controlled,31,17,64,raw_value,-4.509044925075151,heavy,0.9593330397176573,
controlled,31,17,64,combined_repair,0.7435311393877915,heavy,0.05061139755733531,
controlled,31,17,64,random,-2.56157124095783,heavy,0.6782878063559118,
controlled,31,17,64,oracle,0.8449615520027884,heavy,0.02358672279423406,
controlled,31,18,1,raw_value,-2.2704513299897853,heavy,0.6346272157592339,
controlled,31,18,1,combined_repair,-2.2704513299897853,heavy,0.6346272157592339,
controlled,31,18,1,random,-2.2704513299897853,heavy,0.6346272157592339,
controlled,31,18,1,oracle,-2.2704513299897853,heavy,0.6346272157592339,
controlled,31,18,8,raw_value,-4.015787975157844,heavy,0.8962135190533171,
controlled,31,18,8,combined_repair,-0.031170686748438092,heavy,0.2008712671350789,
controlled,31,18,8,random,-2.003559813484521,heavy,0.5422284635819168,
controlled,31,18,8,oracle,-0.031170686748438092,heavy,0.2008712671350789,
controlled,31,18,64,raw_value,-4.616220467587027,heavy,0.9757217565878735,
controlled,31,18,64,combined_repair,0.8974606934821422,heavy,0.0115620767274662,
controlled,31,18,64,random,-1.7666713383912322,heavy,0.5018508090716578,
controlled,31,18,64,oracle,0.8373400853487595,heavy,0.027467673722303763,
controlled,31,19,1,raw_value,-0.4149766418566982,heavy,0.2908839298769411,
controlled,31,19,1,combined_repair,-0.4149766418566982,heavy,0.2908839298769411,
controlled,31,19,1,random,-0.4149766418566982,heavy,0.2908839298769411,
controlled,31,19,1,oracle,-0.4149766418566982,heavy,0.2908839298769411,
controlled,31,19,8,raw_value,-3.1275119509081697,heavy,0.7610392966764445,
controlled,31,19,8,combined_repair,0.45375073982576825,heavy,0.11631525452020013,
controlled,31,19,8,random,-1.2765668101313343,heavy,0.46264630275110863,
controlled,31,19,8,oracle,0.5436281522259352,heavy,0.09641964605395048,
controlled,31,19,64,raw_value,-4.76279375095281,heavy,0.994725020227928,
controlled,31,19,64,combined_repair,0.46863523574141897,heavy,0.11536978278275056,
controlled,31,19,64,random,-2.557346381509627,heavy,0.653794987474446,
controlled,31,19,64,oracle,0.8267737939242761,heavy,0.02788077493254913,
controlled,31,20,1,raw_value,-3.9630818816347166,blocked,0.65540656916227,
controlled,31,20,1,combined_repair,-3.9630818816347166,blocked,0.65540656916227,
controlled,31,20,1,random,-3.9630818816347166,blocked,0.65540656916227,
controlled,31,20,1,oracle,-3.9630818816347166,blocked,0.65540656916227,
controlled,31,20,8,raw_value,-6.954758576014985,blocked,0.9886189099521989,
controlled,31,20,8,combined_repair,-0.35784433026208834,blocked,0.1920673620291874,
controlled,31,20,8,random,-4.033998474958414,blocked,0.6625892346250024,
controlled,31,20,8,oracle,-0.21503133568672755,blocked,0.17050382553087723,
controlled,31,20,64,raw_value,-6.8688101098633005,blocked,0.9804135808478286,
controlled,31,20,64,combined_repair,-0.04592220382699121,blocked,0.14852031244201028,
controlled,31,20,64,random,-2.8784272018096604,blocked,0.5119711502093794,
controlled,31,20,64,oracle,0.49732877910914963,blocked,0.06501614768445232,
controlled,31,21,1,raw_value,-4.400080757863741,blocked,0.7081210672012291,
controlled,31,21,1,combined_repair,-4.400080757863741,blocked,0.7081210672012291,
controlled,31,21,1,random,-4.400080757863741,blocked,0.7081210672012291,
controlled,31,21,1,oracle,-4.400080757863741,blocked,0.7081210672012291,
controlled,31,21,8,raw_value,-6.0433931946356045,blocked,0.8921825433989257,
controlled,31,21,8,combined_repair,0.4425205753148246,blocked,0.07565502113878177,
controlled,31,21,8,random,-3.2578872443741895,blocked,0.5318100506552769,
controlled,31,21,8,oracle,0.4280729906377948,blocked,0.07815809238189257,
controlled,31,21,64,raw_value,-6.794890096928739,blocked,0.972218788299157,
controlled,31,21,64,combined_repair,0.26145012061809497,blocked,0.10117791218416199,
controlled,31,21,64,random,-5.066880995211372,blocked,0.777343972790401,
controlled,31,21,64,oracle,0.6282595273302394,blocked,0.047521269836026385,
controlled,31,22,1,raw_value,-4.9528070310299,blocked,0.7445147915210301,
controlled,31,22,1,combined_repair,-4.9528070310299,blocked,0.7445147915210301,
controlled,31,22,1,random,-4.9528070310299,blocked,0.7445147915210301,
controlled,31,22,1,oracle,-4.9528070310299,blocked,0.7445147915210301,
controlled,31,22,8,raw_value,-6.212691573944843,blocked,0.9122867823380167,
controlled,31,22,8,combined_repair,-0.22223644638344095,blocked,0.17357192153578233,
controlled,31,22,8,random,-2.682737490549976,blocked,0.4949286235679655,
controlled,31,22,8,oracle,-0.22223644638344095,blocked,0.17357192153578233,
controlled,31,22,64,raw_value,-6.815217861861592,blocked,0.9743310698572024,
controlled,31,22,64,combined_repair,0.6476229743879984,blocked,0.04462376769886939,
controlled,31,22,64,random,-1.0944322697543172,blocked,0.2854515338179704,
controlled,31,22,64,oracle,0.8485697190099117,blocked,0.014494026889027147,
controlled,31,23,1,raw_value,-2.1767102542237633,slip,0.4805743734848794,
controlled,31,23,1,combined_repair,-2.1767102542237633,slip,0.4805743734848794,
controlled,31,23,1,random,-2.1767102542237633,slip,0.4805743734848794,
controlled,31,23,1,oracle,-2.1767102542237633,slip,0.4805743734848794,
controlled,31,23,8,raw_value,-5.027240280181149,slip,0.8916843622247856,
controlled,31,23,8,combined_repair,0.02166829235082071,slip,0.12782049454569405,
controlled,31,23,8,random,-3.142893441317667,slip,0.6281494040846763,
controlled,31,23,8,oracle,-0.27020185756376813,slip,0.17882776978620893,
controlled,31,23,64,raw_value,-5.871569739530286,slip,0.9989153511983364,
controlled,31,23,64,combined_repair,0.5875380678533658,slip,0.030902251685998295,
controlled,31,23,64,random,-2.665747923125303,slip,0.536191050570596,
controlled,31,23,64,oracle,0.6478819576912256,slip,0.02068780581010389,
controlled,31,24,1,raw_value,-3.2689232700995325,slip,0.6283415283555149,
controlled,31,24,1,combined_repair,-3.2689232700995325,slip,0.6283415283555149,
controlled,31,24,1,random,-3.2689232700995325,slip,0.6283415283555149,
controlled,31,24,1,oracle,-3.2689232700995325,slip,0.6283415283555149,
controlled,31,24,8,raw_value,-5.252070087827392,slip,0.9174859761725374,
controlled,31,24,8,combined_repair,-0.3997631494860633,slip,0.19735680495379743,
controlled,31,24,8,random,-4.100430996507502,slip,0.7574055396610329,
controlled,31,24,8,oracle,0.15315100921415542,slip,0.1069561346553487,
controlled,31,24,64,raw_value,-5.7793660681665795,slip,0.986967618577647,
controlled,31,24,64,combined_repair,0.5294979412363509,slip,0.04170967623335491,
controlled,31,24,64,random,-3.65852776822213,slip,0.6806316820071224,
controlled,31,24,64,oracle,0.7591533572000001,slip,0.0,
controlled,31,25,1,raw_value,-3.2919088731251684,slip,0.6430599445527776,
controlled,31,25,1,combined_repair,-3.2919088731251684,slip,0.6430599445527776,
controlled,31,25,1,random,-3.2919088731251684,slip,0.6430599445527776,
controlled,31,25,1,oracle,-3.2919088731251684,slip,0.6430599445527776,
controlled,31,25,8,raw_value,-4.713181910078941,slip,0.8448317289159115,
controlled,31,25,8,combined_repair,0.2715702963992459,slip,0.08332762517050363,
controlled,31,25,8,random,-4.093914361253655,slip,0.7466592760633921,
controlled,31,25,8,oracle,0.2715702963992459,slip,0.08332762517050363,
controlled,31,25,64,raw_value,-5.5113714008638555,slip,0.9540224143456502,
controlled,31,25,64,combined_repair,-0.06458657453250462,slip,0.1475097656159713,
controlled,31,25,64,random,-4.144277471560429,slip,0.7700436943023641,
controlled,31,25,64,oracle,0.5013340931343097,slip,0.04585377860808354,
controlled,31,26,1,raw_value,-2.5790536551768284,slip,0.541256555466435,
controlled,31,26,1,combined_repair,-2.5790536551768284,slip,0.541256555466435,
controlled,31,26,1,random,-2.5790536551768284,slip,0.541256555466435,
controlled,31,26,1,oracle,-2.5790536551768284,slip,0.541256555466435,
controlled,31,26,8,raw_value,-5.2279034698272815,slip,0.9167677688947551,
controlled,31,26,8,combined_repair,-0.018216138429060336,slip,0.1365379028301057,
controlled,31,26,8,random,-1.5060643586459426,slip,0.37288435097402195,
controlled,31,26,8,oracle,-0.018216138429060336,slip,0.1365379028301057,
controlled,31,26,64,raw_value,-5.742032601228511,slip,0.9811443579361129,
controlled,31,26,64,combined_repair,0.7551925698516855,slip,0.0007540990917235451,
controlled,31,26,64,random,-1.8867724142646638,slip,0.4099902227452622,
controlled,31,26,64,oracle,0.4638829993553402,slip,0.05004581074756666,
controlled,31,27,1,raw_value,-1.9667136225488893,slip,0.4246276456406356,
controlled,31,27,1,combined_repair,-1.9667136225488893,slip,0.4246276456406356,
controlled,31,27,1,random,-1.9667136225488893,slip,0.4246276456406356,
controlled,31,27,1,oracle,-1.9667136225488893,slip,0.4246276456406356,
controlled,31,27,8,raw_value,-4.760242963914013,slip,0.8528207444866223,
controlled,31,27,8,combined_repair,0.28333232366788763,slip,0.0847917324739825,
controlled,31,27,8,random,-2.559654084409312,slip,0.5230842272667362,
controlled,31,27,8,oracle,0.2916044679137696,slip,0.0831737975710338,
controlled,31,27,64,raw_value,-5.705098287909673,slip,0.9776077645836907,
controlled,31,27,64,combined_repair,0.45720026180580187,slip,0.05287936852005679,
controlled,31,27,64,random,-2.7106333358928416,slip,0.54843425143394,
controlled,31,27,64,oracle,0.5514159373303118,slip,0.03758972499383019,
controlled,31,28,1,raw_value,-3.0153529566236132,slip,0.6092044860807533,
controlled,31,28,1,combined_repair,-3.0153529566236132,slip,0.6092044860807533,
controlled,31,28,1,random,-3.0153529566236132,slip,0.6092044860807533,
controlled,31,28,1,oracle,-3.0153529566236132,slip,0.6092044860807533,
controlled,31,28,8,raw_value,-4.781543383068929,slip,0.8585725879815665,
controlled,31,28,8,combined_repair,-0.19837471257249142,slip,0.16898272319381885,
controlled,31,28,8,random,-2.9843637763641633,slip,0.5894441890939561,
controlled,31,28,8,oracle,-0.017698237905010444,slip,0.13783543293912595,
controlled,31,28,64,raw_value,-5.7477687840780884,slip,0.9818074078554819,
controlled,31,28,64,combined_repair,0.4760806783813371,slip,0.05149779288646389,
controlled,31,28,64,random,-2.721434670814121,slip,0.5671321759725048,
controlled,31,28,64,oracle,0.6483978713132504,slip,0.020079490802719546,
controlled,31,29,1,raw_value,-1.45414778063039,heavy,0.49647651932711945,
controlled,31,29,1,combined_repair,-1.45414778063039,heavy,0.49647651932711945,
controlled,31,29,1,random,-1.45414778063039,heavy,0.49647651932711945,
controlled,31,29,1,oracle,-1.45414778063039,heavy,0.49647651932711945,
controlled,31,29,8,raw_value,-4.202964770003426,heavy,0.9206707330222429,
controlled,31,29,8,combined_repair,-0.05664050589507637,heavy,0.22844799063470927,
controlled,31,29,8,random,-3.2320366196876233,heavy,0.7535415835982076,
controlled,31,29,8,oracle,-0.05664050589507637,heavy,0.22844799063470927,
controlled,31,29,64,raw_value,-4.549799051966424,heavy,0.9642858234044667,
controlled,31,29,64,combined_repair,0.5329779119678045,heavy,0.09742569297752411,
controlled,31,29,64,random,-1.8945949656992236,heavy,0.5725026042642318,
controlled,31,29,64,oracle,0.729057998600116,heavy,0.052203812746951815,
controlled,32,0,1,raw_value,-2.3462348143610865,blocked,0.44523281056979824,
controlled,32,0,1,combined_repair,-2.3462348143610865,blocked,0.44523281056979824,
controlled,32,0,1,random,-2.3462348143610865,blocked,0.44523281056979824,
controlled,32,0,1,oracle,-2.3462348143610865,blocked,0.44523281056979824,
controlled,32,0,8,raw_value,-6.501358078100905,blocked,0.9404179705506532,
controlled,32,0,8,combined_repair,0.39174280978100906,blocked,0.0841931496783214,
controlled,32,0,8,random,-4.089406507309706,blocked,0.6402883538450487,
controlled,32,0,8,oracle,0.7740641492593299,blocked,0.025341205794292127,
controlled,32,0,64,raw_value,-6.736049019874447,blocked,0.966097597350003,
controlled,32,0,64,combined_repair,0.48515285025320254,blocked,0.06682368407701662,
controlled,32,0,64,random,-3.3260403628591493,blocked,0.5470129558683571,
controlled,32,0,64,oracle,0.9392434594803277,blocked,0.00038616827999274903,
controlled,32,1,1,raw_value,4.3487545389027575,free,0.7084027486375202,
controlled,32,1,1,combined_repair,4.3487545389027575,free,0.7084027486375202,
controlled,32,1,1,random,4.3487545389027575,free,0.7084027486375202,
controlled,32,1,1,oracle,4.3487545389027575,free,0.7084027486375202,
controlled,32,1,8,raw_value,5.452293053355033,free,0.9533043171926998,
controlled,32,1,8,combined_repair,1.9670683339667367,free,0.2070426140911888,
controlled,32,1,8,random,4.234209842448274,free,0.6804669669915345,
controlled,32,1,8,oracle,5.452293053355033,free,0.9533043171926998,
controlled,32,1,64,raw_value,5.513350070619082,free,0.9669602587914332,
controlled,32,1,64,combined_repair,1.2378389764376236,free,0.059371572552695616,
controlled,32,1,64,random,2.3053072674328163,free,0.2738525768247415,
controlled,32,1,64,oracle,5.6054037359865365,free,0.9893469352033069,
controlled,32,2,1,raw_value,-2.5191417360639226,heavy,0.6657545304928572,
controlled,32,2,1,combined_repair,-2.5191417360639226,heavy,0.6657545304928572,
controlled,32,2,1,random,-2.5191417360639226,heavy,0.6657545304928572,
controlled,32,2,1,oracle,-2.5191417360639226,heavy,0.6657545304928572,
controlled,32,2,8,raw_value,-3.5766941057118293,heavy,0.8335573032574649,
controlled,32,2,8,combined_repair,0.4130029189009816,heavy,0.1240091884687919,
controlled,32,2,8,random,-2.2056102042988623,heavy,0.6164050004171437,
controlled,32,2,8,oracle,0.30069548608612867,heavy,0.14640539810826544,
controlled,32,2,64,raw_value,-4.584666736223809,heavy,0.9707792008323091,
controlled,32,2,64,combined_repair,0.54821253088296,heavy,0.09667174581466526,
controlled,32,2,64,random,-1.8887470196212943,heavy,0.5432177351740064,
controlled,32,2,64,oracle,0.5616597685411202,heavy,0.09283574984266836,
controlled,32,3,1,raw_value,3.6420008711443526,free,0.5635684307649311,
controlled,32,3,1,combined_repair,3.6420008711443526,free,0.5635684307649311,
controlled,32,3,1,random,3.6420008711443526,free,0.5635684307649311,
controlled,32,3,1,oracle,3.6420008711443526,free,0.5635684307649311,
controlled,32,3,8,raw_value,5.379076681951961,free,0.938644072836939,
controlled,32,3,8,combined_repair,1.3219057625344146,free,0.07504966623400362,
controlled,32,3,8,random,5.001392789075039,free,0.8500523591573472,
controlled,32,3,8,oracle,5.380615744225582,free,0.9389889476761661,
controlled,32,3,64,raw_value,5.490244554624313,free,0.9646092816201592,
controlled,32,3,64,combined_repair,1.2360962058178915,free,0.06002363900305439,
controlled,32,3,64,random,3.7628486300945436,free,0.5853643313073696,
controlled,32,3,64,oracle,5.50588373294575,free,0.968065721250683,
controlled,32,4,1,raw_value,-0.5940077987164442,heavy,0.32995344424049106,
controlled,32,4,1,combined_repair,-0.5940077987164442,heavy,0.32995344424049106,
controlled,32,4,1,random,-0.5940077987164442,heavy,0.32995344424049106,
controlled,32,4,1,oracle,-0.5940077987164442,heavy,0.32995344424049106,
controlled,32,4,8,raw_value,-3.457831143490798,heavy,0.8141699260480282,
controlled,32,4,8,combined_repair,0.5145599425590133,heavy,0.1075360249382085,
controlled,32,4,8,random,-2.4286796419250587,heavy,0.6603991419565147,
controlled,32,4,8,oracle,0.5884935949636363,heavy,0.08977145139150985,
controlled,32,4,64,raw_value,-4.6693203669515055,heavy,0.9826304652028579,
controlled,32,4,64,combined_repair,0.805014714914998,heavy,0.03436297725397989,
controlled,32,4,64,random,-1.469140922847565,heavy,0.48537388347149035,
controlled,32,4,64,oracle,0.8446821760256058,heavy,0.026018392624388986,
controlled,32,5,1,raw_value,-1.9866852666034513,blocked,0.4018621178338506,
controlled,32,5,1,combined_repair,-1.9866852666034513,blocked,0.4018621178338506,
controlled,32,5,1,random,-1.9866852666034513,blocked,0.4018621178338506,
controlled,32,5,1,oracle,-1.9866852666034513,blocked,0.4018621178338506,
controlled,32,5,8,raw_value,-5.821573154647048,blocked,0.8686613039426165,
controlled,32,5,8,combined_repair,0.37426696559825995,blocked,0.08573519484740527,
controlled,32,5,8,random,-3.07153613819029,blocked,0.5431001992646243,
controlled,32,5,8,oracle,0.33736968713458637,blocked,0.09116326432941055,
controlled,32,5,64,raw_value,-7.016823069999941,blocked,0.9950106951694581,
controlled,32,5,64,combined_repair,0.8325950015013767,blocked,0.016329140358566037,
controlled,32,5,64,random,-1.9467786737280084,blocked,0.4092343895712306,
controlled,32,5,64,oracle,0.9410398356298313,blocked,0.00011544764328985692,
controlled,32,6,1,raw_value,3.3657970525492362,free,0.5190241560390232,
controlled,32,6,1,combined_repair,3.3657970525492362,free,0.5190241560390232,
controlled,32,6,1,random,3.3657970525492362,free,0.5190241560390232,
controlled,32,6,1,oracle,3.3657970525492362,free,0.5190241560390232,
controlled,32,6,8,raw_value,5.562299170804171,free,0.9795021990282434,
controlled,32,6,8,combined_repair,1.364365289554616,free,0.08738842302111186,
controlled,32,6,8,random,4.329259912616145,free,0.7007665706837412,
controlled,32,6,8,oracle,5.562299170804171,free,0.9795021990282434,
controlled,32,6,64,raw_value,5.506729944123067,free,0.9672753376839033,
controlled,32,6,64,combined_repair,1.3139699993851544,free,0.07242152519581417,
controlled,32,6,64,random,3.212711931460419,free,0.4724933546755848,
controlled,32,6,64,oracle,5.506729944123067,free,0.9672753376839033,
controlled,32,7,1,raw_value,-1.9075842393987328,slip,0.4434899988915017,
controlled,32,7,1,combined_repair,-1.9075842393987328,slip,0.4434899988915017,
controlled,32,7,1,random,-1.9075842393987328,slip,0.4434899988915017,
controlled,32,7,1,oracle,-1.9075842393987328,slip,0.4434899988915017,
controlled,32,7,8,raw_value,-4.448316856671768,slip,0.7978050113561705,
controlled,32,7,8,combined_repair,-0.37966450296391085,slip,0.20291628286400537,
controlled,32,7,8,random,-2.4064555362653435,slip,0.508409370790134,
controlled,32,7,8,oracle,-0.26279394459157834,slip,0.18268875629835318,
controlled,32,7,64,raw_value,-5.5660558863410206,slip,0.9609681618095843,
controlled,32,7,64,combined_repair,0.5230239260482427,slip,0.04446635390757157,
controlled,32,7,64,random,-1.8751277829556747,slip,0.42412944374920425,
controlled,32,7,64,oracle,0.7052581982542482,slip,0.009852090187819507,
controlled,32,8,1,raw_value,-2.1185122955357447,heavy,0.5901670828804566,
controlled,32,8,1,combined_repair,-2.1185122955357447,heavy,0.5901670828804566,
controlled,32,8,1,random,-2.1185122955357447,heavy,0.5901670828804566,
controlled,32,8,1,oracle,-2.1185122955357447,heavy,0.5901670828804566,
controlled,32,8,8,raw_value,-4.003428922232561,heavy,0.8874119647724766,
controlled,32,8,8,combined_repair,0.29381542525231863,heavy,0.15414813864613391,
controlled,32,8,8,random,-1.7544412957794784,heavy,0.5312056736703614,
controlled,32,8,8,oracle,0.39864082258124145,heavy,0.12732318776048077,
controlled,32,8,64,raw_value,-4.390386748564117,heavy,0.9460997673682705,
controlled,32,8,64,combined_repair,0.8017149966386771,heavy,0.036750681924805594,
controlled,32,8,64,random,-1.2993198711020169,heavy,0.42695631366694775,
controlled,32,8,64,oracle,0.8077828083784152,heavy,0.03497535291622829,
controlled,32,9,1,raw_value,3.7011093046018004,free,0.5649813568999553,
controlled,32,9,1,combined_repair,3.7011093046018004,free,0.5649813568999553,
controlled,32,9,1,random,3.7011093046018004,free,0.5649813568999553,
controlled,32,9,1,oracle,3.7011093046018004,free,0.5649813568999553,
controlled,32,9,8,raw_value,4.81557877822444,free,0.8193351000735314,
controlled,32,9,8,combined_repair,2.1877802836989573,free,0.253882770108431,
controlled,32,9,8,random,3.467279577282591,free,0.5253193413295422,
controlled,32,9,8,oracle,4.81557877822444,free,0.8193351000735314,
controlled,32,9,64,raw_value,5.650638972,free,1.0,
controlled,32,9,64,combined_repair,2.041316951043759,free,0.2260735789484934,
controlled,32,9,64,random,3.099720512131819,free,0.4428253861480343,
controlled,32,9,64,oracle,5.636936131369907,free,0.9970249697781629,
controlled,32,10,1,raw_value,-1.5272601869348448,blocked,0.31647865576824685,
controlled,32,10,1,combined_repair,-1.5272601869348448,blocked,0.31647865576824685,
controlled,32,10,1,random,-1.5272601869348448,blocked,0.31647865576824685,
controlled,32,10,1,oracle,-1.5272601869348448,blocked,0.31647865576824685,
controlled,32,10,8,raw_value,-6.245875951365977,blocked,0.9117568553651898,
controlled,32,10,8,combined_repair,0.29282332794896104,blocked,0.09654839943309693,
controlled,32,10,8,random,-3.723836235628015,blocked,0.5836765045691584,
controlled,32,10,8,oracle,0.29282332794896104,blocked,0.09654839943309693,
controlled,32,10,64,raw_value,-6.549004547301287,blocked,0.9456883805483368,
controlled,32,10,64,combined_repair,0.7978655687706425,blocked,0.02228824278115457,
controlled,32,10,64,random,-1.9460931050151462,blocked,0.3907987671039269,
controlled,32,10,64,oracle,0.7782033219347055,blocked,0.025371809812802303,
controlled,32,11,1,raw_value,-3.0037849600096846,slip,0.6017455037198179,
controlled,32,11,1,combined_repair,-3.0037849600096846,slip,0.6017455037198179,
controlled,32,11,1,random,-3.0037849600096846,slip,0.6017455037198179,
controlled,32,11,1,oracle,-3.0037849600096846,slip,0.6017455037198179,
controlled,32,11,8,raw_value,-5.089166915470922,slip,0.8955296720802904,
controlled,32,11,8,combined_repair,-0.19991130220763625,slip,0.15701344657481262,
controlled,32,11,8,random,-1.8439325152856592,slip,0.4252710302097145,
controlled,32,11,8,oracle,-0.19991130220763625,slip,0.15701344657481262,
controlled,32,11,64,raw_value,-5.667019833499616,slip,0.9731843121844367,
controlled,32,11,64,combined_repair,0.7308909898333299,slip,0.005517639597769632,
controlled,32,11,64,random,-2.7034860422669396,slip,0.5502743200081999,
controlled,32,11,64,oracle,0.7013217471814706,slip,0.011218569180762892,
controlled,32,12,1,raw_value,-1.6570730916155874,heavy,0.5297845125469136,
controlled,32,12,1,combined_repair,-1.6570730916155874,heavy,0.5297845125469136,
controlled,32,12,1,random,-1.6570730916155874,heavy,0.5297845125469136,
controlled,32,12,1,oracle,-1.6570730916155874,heavy,0.5297845125469136,
controlled,32,12,8,raw_value,-4.099601333161572,heavy,0.9045301638185018,
controlled,32,12,8,combined_repair,0.5634053064367441,heavy,0.09316422362614635,
controlled,32,12,8,random,-0.6678909274187355,heavy,0.3498505657444175,
controlled,32,12,8,oracle,0.5634053064367441,heavy,0.09316422362614635,
controlled,32,12,64,raw_value,-4.5730364129499605,heavy,0.9677575835474054,
controlled,32,12,64,combined_repair,0.7990864847303983,heavy,0.03602700273697501,
controlled,32,12,64,random,-1.885240377914319,heavy,0.5268449545368528,
controlled,32,12,64,oracle,0.830014599407005,heavy,0.028994824844084353,
controlled,32,13,1,raw_value,-3.2452912894908255,heavy,0.7699921314412955,
controlled,32,13,1,combined_repair,-3.2452912894908255,heavy,0.7699921314412955,
controlled,32,13,1,random,-3.2452912894908255,heavy,0.7699921314412955,
controlled,32,13,1,oracle,-3.2452912894908255,heavy,0.7699921314412955,
controlled,32,13,8,raw_value,-3.865971985981352,heavy,0.8697779290487506,
controlled,32,13,8,combined_repair,0.42606952585850666,heavy,0.12283386889476411,
controlled,32,13,8,random,-1.3850673884779319,heavy,0.47629172690171906,
controlled,32,13,8,oracle,0.5147567790267071,heavy,0.10070004829512873,
controlled,32,13,64,raw_value,-4.619455910935146,heavy,0.9760882655725446,
controlled,32,13,64,combined_repair,0.5344487675905775,heavy,0.10255793260224091,
controlled,32,13,64,random,-3.081257997124599,heavy,0.7587332192460401,
controlled,32,13,64,oracle,0.8967685507534077,heavy,0.01160437593949966,
controlled,32,14,1,raw_value,-1.7457504403618913,heavy,0.526195486774977,
controlled,32,14,1,combined_repair,-1.7457504403618913,heavy,0.526195486774977,
controlled,32,14,1,random,-1.7457504403618913,heavy,0.526195486774977,
controlled,32,14,1,oracle,-1.7457504403618913,heavy,0.526195486774977,
controlled,32,14,8,raw_value,-4.535107736534721,heavy,0.9656560035834953,
controlled,32,14,8,combined_repair,0.16089545673817357,heavy,0.1787195099522619,
controlled,32,14,8,random,-1.8357020448997408,heavy,0.5381553866605986,
controlled,32,14,8,oracle,0.16089545673817357,heavy,0.1787195099522619,
controlled,32,14,64,raw_value,-4.695604668815316,heavy,0.9856314848377247,
controlled,32,14,64,combined_repair,0.7066020359987397,heavy,0.060333162242418095,
controlled,32,14,64,random,-1.772757409812685,heavy,0.5061596215157738,
controlled,32,14,64,oracle,0.941773162,heavy,0.0,
controlled,32,15,1,raw_value,-1.7629114009675546,heavy,0.524505555235695,
controlled,32,15,1,combined_repair,-1.7629114009675546,heavy,0.524505555235695,
controlled,32,15,1,random,-1.7629114009675546,heavy,0.524505555235695,
controlled,32,15,1,oracle,-1.7629114009675546,heavy,0.524505555235695,
controlled,32,15,8,raw_value,-3.6914187841897745,heavy,0.8501486618754844,
controlled,32,15,8,combined_repair,0.5776895811437988,heavy,0.09030482885067247,
controlled,32,15,8,random,-2.4824270100909946,heavy,0.6559745574682663,
controlled,32,15,8,oracle,0.637862275381834,heavy,0.0753330008693241,
controlled,32,15,64,raw_value,-4.7889573798033815,heavy,0.9982250649782646,
controlled,32,15,64,combined_repair,0.8183251600599712,heavy,0.031351354900024705,
controlled,32,15,64,random,-1.3499666301258952,heavy,0.45790701619790797,
controlled,32,15,64,oracle,0.8996689572148534,heavy,0.010955623503724109,
controlled,32,16,1,raw_value,-2.0118928761153048,heavy,0.5714809478593254,
